date,district,rainfall_mm,temperature_c
2023-11-30,Ampara,10.4,25.5
2023-12-01,Ampara,19.3,25.2
2023-12-02,Ampara,15.1,25.5
2023-12-03,Ampara,11.9,26.0
2023-12-04,Ampara,0.9,26.3
2023-12-05,Ampara,11.9,26.3
2023-12-06,Ampara,17.8,26.5
2023-12-07,Ampara,12.6,26.4
2023-12-08,Ampara,11.8,26.0
2023-12-09,Ampara,18.2,25.4
2023-12-10,Ampara,14.4,25.3
2023-12-11,Ampara,1.9,25.8
2023-12-12,Ampara,20.2,24.6
2023-12-13,Ampara,6.1,25.7
2023-12-14,Ampara,34.7,25.5
2023-12-15,Ampara,27.7,24.5
2023-12-16,Ampara,39.3,25.1
2023-12-17,Ampara,56.9,25.6
2023-12-18,Ampara,25.5,25.0
2023-12-19,Ampara,3.5,25.9
2023-12-20,Ampara,11.5,26.0
2023-12-21,Ampara,3.2,26.4
2023-12-22,Ampara,0.7,26.3
2023-12-23,Ampara,0.7,26.2
2023-12-24,Ampara,3.0,26.3
2023-12-25,Ampara,1.1,26.3
2023-12-26,Ampara,3.4,25.9
2023-12-27,Ampara,15.2,24.9
2023-12-28,Ampara,32.7,25.1
2023-12-29,Ampara,24.4,24.5
2023-12-30,Ampara,8.2,25.3
2023-12-31,Ampara,14.1,25.2
2024-01-01,Ampara,17.0,24.6
2024-01-02,Ampara,18.0,24.8
2024-01-03,Ampara,1.2,25.7
2024-01-04,Ampara,1.6,26.3
2024-01-05,Ampara,8.4,26.3
2024-01-06,Ampara,11.2,26.2
2024-01-07,Ampara,16.1,25.2
2024-01-08,Ampara,23.5,24.7
2024-01-09,Ampara,41.4,24.4
2024-01-10,Ampara,36.1,24.3
2024-01-11,Ampara,11.4,25.5
2024-01-12,Ampara,0.3,26.0
2024-01-13,Ampara,0.7,25.8
2024-01-14,Ampara,0.3,25.5
2024-01-15,Ampara,0.0,24.6
2024-01-16,Ampara,0.0,24.8
2024-01-17,Ampara,2.1,25.0
2024-01-18,Ampara,2.4,25.9
2024-01-19,Ampara,20.0,25.1
2024-01-20,Ampara,2.6,25.6
2024-01-21,Ampara,0.4,26.2
2024-01-22,Ampara,0.2,26.1
2024-01-23,Ampara,2.1,25.7
2024-01-24,Ampara,0.0,25.5
2024-01-25,Ampara,0.0,25.3
2024-01-26,Ampara,0.5,25.3
2024-01-27,Ampara,1.7,25.6
2024-01-28,Ampara,1.6,26.3
2024-01-29,Ampara,10.6,25.7
2024-01-30,Ampara,7.6,25.4
2024-01-31,Ampara,22.6,25.5
2024-02-01,Ampara,6.6,25.6
2024-02-02,Ampara,0.2,26.3
2024-02-03,Ampara,0.0,26.7
2024-02-04,Ampara,4.2,25.9
2024-02-05,Ampara,3.3,26.0
2024-02-06,Ampara,0.3,26.2
2024-02-07,Ampara,0.2,26.0
2024-02-08,Ampara,0.0,25.7
2024-02-09,Ampara,0.1,26.2
2024-02-10,Ampara,0.0,26.7
2024-02-11,Ampara,0.0,26.3
2024-02-12,Ampara,1.7,26.6
2024-02-13,Ampara,3.6,26.8
2024-02-14,Ampara,7.7,26.7
2024-02-15,Ampara,5.2,26.7
2024-02-16,Ampara,4.1,26.7
2024-02-17,Ampara,2.1,26.6
2024-02-18,Ampara,0.1,26.5
2024-02-19,Ampara,0.1,26.9
2024-02-20,Ampara,1.1,27.3
2024-02-21,Ampara,0.2,27.1
2024-02-22,Ampara,0.0,26.9
2024-02-23,Ampara,0.1,27.2
2024-02-24,Ampara,0.4,26.9
2024-02-25,Ampara,0.2,27.3
2024-02-26,Ampara,5.6,27.0
2024-02-27,Ampara,1.6,27.3
2024-02-28,Ampara,2.5,26.6
2024-02-29,Ampara,0.5,26.9
2024-03-01,Ampara,0.5,26.9
2024-03-02,Ampara,1.0,26.6
2024-03-03,Ampara,0.0,26.6
2024-03-04,Ampara,0.0,26.3
2024-03-05,Ampara,0.0,27.1
2024-03-06,Ampara,0.3,26.9
2024-03-07,Ampara,0.0,26.8
2024-03-08,Ampara,0.0,26.8
2024-03-09,Ampara,0.0,26.7
2024-03-10,Ampara,0.0,27.0
2024-03-11,Ampara,0.3,27.4
2024-03-12,Ampara,0.0,27.5
2024-03-13,Ampara,0.0,27.5
2024-03-14,Ampara,0.0,27.9
2024-03-15,Ampara,0.3,28.1
2024-03-16,Ampara,0.0,27.8
2024-03-17,Ampara,0.0,27.0
2024-03-18,Ampara,0.0,27.2
2024-03-19,Ampara,0.0,27.5
2024-03-20,Ampara,0.9,27.9
2024-03-21,Ampara,7.5,26.7
2024-03-22,Ampara,6.7,26.5
2024-03-23,Ampara,3.8,27.9
2024-03-24,Ampara,5.9,27.4
2024-03-25,Ampara,1.8,27.8
2024-03-26,Ampara,13.0,26.5
2024-03-27,Ampara,20.3,26.2
2024-03-28,Ampara,0.5,27.9
2024-03-29,Ampara,0.0,27.7
2024-03-30,Ampara,0.9,27.7
2024-03-31,Ampara,0.6,28.4
2024-04-01,Ampara,1.2,28.6
2024-04-02,Ampara,0.4,28.9
2024-04-03,Ampara,2.3,28.7
2024-04-04,Ampara,0.8,28.8
2024-04-05,Ampara,0.4,29.0
2024-04-06,Ampara,0.0,29.0
2024-04-07,Ampara,0.3,28.9
2024-04-08,Ampara,0.0,28.8
2024-04-09,Ampara,0.0,28.5
2024-04-10,Ampara,0.6,29.1
2024-04-11,Ampara,18.2,27.4
2024-04-12,Ampara,31.1,25.7
2024-04-13,Ampara,2.5,27.5
2024-04-14,Ampara,12.2,27.3
2024-04-15,Ampara,10.7,27.1
2024-04-16,Ampara,2.2,27.5
2024-04-17,Ampara,1.5,28.4
2024-04-18,Ampara,0.1,28.7
2024-04-19,Ampara,0.0,28.9
2024-04-20,Ampara,0.4,29.2
2024-04-21,Ampara,0.3,29.1
2024-04-22,Ampara,0.0,29.2
2024-04-23,Ampara,0.1,28.9
2024-04-24,Ampara,0.0,29.2
2024-04-25,Ampara,0.0,28.9
2024-04-26,Ampara,0.1,29.4
2024-04-27,Ampara,3.0,29.4
2024-04-28,Ampara,0.5,29.7
2024-04-29,Ampara,6.0,28.7
2024-04-30,Ampara,0.8,29.4
2024-05-01,Ampara,0.0,30.0
2024-05-02,Ampara,0.0,30.6
2024-05-03,Ampara,0.4,30.9
2024-05-04,Ampara,0.2,30.7
2024-05-05,Ampara,0.3,31.1
2024-05-06,Ampara,0.2,31.0
2024-05-07,Ampara,0.5,30.6
2024-05-08,Ampara,3.6,29.7
2024-05-09,Ampara,8.4,28.7
2024-05-10,Ampara,6.8,28.3
2024-05-11,Ampara,0.0,29.5
2024-05-12,Ampara,14.5,28.7
2024-05-13,Ampara,21.8,28.3
2024-05-14,Ampara,37.8,27.6
2024-05-15,Ampara,12.6,27.7
2024-05-16,Ampara,18.5,27.6
2024-05-17,Ampara,18.5,27.1
2024-05-18,Ampara,21.5,27.1
2024-05-19,Ampara,21.6,27.3
2024-05-20,Ampara,0.7,27.4
2024-05-21,Ampara,1.6,28.5
2024-05-22,Ampara,1.0,28.9
2024-05-23,Ampara,4.2,29.0
2024-05-24,Ampara,0.2,29.0
2024-05-25,Ampara,12.2,28.5
2024-05-26,Ampara,8.9,28.8
2024-05-27,Ampara,0.4,28.9
2024-05-28,Ampara,0.8,29.1
2024-05-29,Ampara,0.7,29.8
2024-05-30,Ampara,3.1,29.9
2024-05-31,Ampara,0.6,30.3
2024-06-01,Ampara,14.6,29.5
2024-06-02,Ampara,16.1,27.6
2024-06-03,Ampara,4.6,28.2
2024-06-04,Ampara,0.3,29.1
2024-06-05,Ampara,0.4,29.2
2024-06-06,Ampara,0.6,29.0
2024-06-07,Ampara,5.1,28.7
2024-06-08,Ampara,0.2,29.1
2024-06-09,Ampara,0.8,29.0
2024-06-10,Ampara,0.7,29.3
2024-06-11,Ampara,0.4,29.5
2024-06-12,Ampara,1.8,29.6
2024-06-13,Ampara,0.0,29.8
2024-06-14,Ampara,0.1,29.3
2024-06-15,Ampara,0.4,29.3
2024-06-16,Ampara,1.8,29.6
2024-06-17,Ampara,0.6,29.7
2024-06-18,Ampara,4.6,29.6
2024-06-19,Ampara,1.1,29.3
2024-06-20,Ampara,5.4,29.4
2024-06-21,Ampara,1.4,29.4
2024-06-22,Ampara,1.9,29.6
2024-06-23,Ampara,0.0,29.8
2024-06-24,Ampara,0.7,30.2
2024-06-25,Ampara,0.1,29.6
2024-06-26,Ampara,0.9,29.0
2024-06-27,Ampara,0.6,29.7
2024-06-28,Ampara,0.0,30.1
2024-06-29,Ampara,0.1,29.6
2024-06-30,Ampara,0.1,30.5
2024-07-01,Ampara,4.5,29.7
2024-07-02,Ampara,0.9,29.5
2024-07-03,Ampara,1.3,29.9
2024-07-04,Ampara,8.4,28.8
2024-07-05,Ampara,2.2,28.7
2024-07-06,Ampara,3.8,28.6
2024-07-07,Ampara,1.2,28.8
2024-07-08,Ampara,0.4,28.9
2024-07-09,Ampara,1.2,29.4
2024-07-10,Ampara,2.1,29.0
2024-07-11,Ampara,0.2,29.4
2024-07-12,Ampara,0.6,30.0
2024-07-13,Ampara,5.6,28.3
2024-07-14,Ampara,0.4,29.7
2024-07-15,Ampara,1.0,29.6
2024-07-16,Ampara,0.0,29.4
2024-07-17,Ampara,0.0,29.4
2024-07-18,Ampara,0.1,29.9
2024-07-19,Ampara,0.0,30.4
2024-07-20,Ampara,0.0,30.6
2024-07-21,Ampara,0.0,30.8
2024-07-22,Ampara,0.2,30.8
2024-07-23,Ampara,0.4,30.5
2024-07-24,Ampara,0.0,31.2
2024-07-25,Ampara,0.1,31.4
2024-07-26,Ampara,0.0,31.4
2024-07-27,Ampara,0.0,32.1
2024-07-28,Ampara,0.0,31.3
2024-07-29,Ampara,3.0,30.2
2024-07-30,Ampara,0.1,30.8
2024-07-31,Ampara,2.6,30.3
2024-08-01,Ampara,11.3,29.6
2024-08-02,Ampara,1.5,30.0
2024-08-03,Ampara,7.2,30.1
2024-08-04,Ampara,1.2,29.5
2024-08-05,Ampara,8.1,28.8
2024-08-06,Ampara,4.1,28.5
2024-08-07,Ampara,1.9,28.6
2024-08-08,Ampara,7.5,27.5
2024-08-09,Ampara,1.3,27.9
2024-08-10,Ampara,1.0,28.6
2024-08-11,Ampara,20.5,27.7
2024-08-12,Ampara,8.1,28.1
2024-08-13,Ampara,5.5,27.6
2024-08-14,Ampara,0.7,28.4
2024-08-15,Ampara,3.2,28.6
2024-08-16,Ampara,4.2,28.3
2024-08-17,Ampara,6.4,27.7
2024-08-18,Ampara,7.3,27.9
2024-08-19,Ampara,15.6,28.1
2024-08-20,Ampara,1.2,28.3
2024-08-21,Ampara,0.4,27.8
2024-08-22,Ampara,1.5,28.1
2024-08-23,Ampara,1.4,29.1
2024-08-24,Ampara,2.0,28.7
2024-08-25,Ampara,0.5,28.9
2024-08-26,Ampara,0.0,29.3
2024-08-27,Ampara,0.0,29.5
2024-08-28,Ampara,0.7,29.0
2024-08-29,Ampara,1.5,28.4
2024-08-30,Ampara,6.9,28.0
2024-08-31,Ampara,14.8,28.6
2024-09-01,Ampara,3.3,28.8
2024-09-02,Ampara,12.1,28.0
2024-09-03,Ampara,4.4,28.7
2024-09-04,Ampara,0.4,29.1
2024-09-05,Ampara,0.6,29.7
2024-09-06,Ampara,0.1,29.9
2024-09-07,Ampara,1.7,29.8
2024-09-08,Ampara,0.4,30.5
2024-09-09,Ampara,0.6,30.2
2024-09-10,Ampara,15.1,29.5
2024-09-11,Ampara,0.4,29.6
2024-09-12,Ampara,0.8,30.0
2024-09-13,Ampara,2.0,30.1
2024-09-14,Ampara,2.8,30.0
2024-09-15,Ampara,2.1,30.0
2024-09-16,Ampara,1.2,30.0
2024-09-17,Ampara,1.0,29.8
2024-09-18,Ampara,0.4,30.1
2024-09-19,Ampara,0.0,30.1
2024-09-20,Ampara,0.4,29.7
2024-09-21,Ampara,0.6,30.4
2024-09-22,Ampara,0.0,30.7
2024-09-23,Ampara,0.2,30.8
2024-09-24,Ampara,2.3,30.5
2024-09-25,Ampara,1.6,30.3
2024-09-26,Ampara,2.1,30.1
2024-09-27,Ampara,4.9,29.1
2024-09-28,Ampara,1.3,28.8
2024-09-29,Ampara,11.9,27.1
2024-09-30,Ampara,6.4,26.8
2024-10-01,Ampara,1.5,28.5
2024-10-02,Ampara,2.9,29.2
2024-10-03,Ampara,12.9,29.2
2024-10-04,Ampara,1.0,29.8
2024-10-05,Ampara,3.2,29.1
2024-10-06,Ampara,4.9,28.3
2024-10-07,Ampara,20.3,25.9
2024-10-08,Ampara,28.5,26.4
2024-10-09,Ampara,23.8,26.4
2024-10-10,Ampara,10.4,26.0
2024-10-11,Ampara,5.3,26.6
2024-10-12,Ampara,10.3,25.7
2024-10-13,Ampara,15.9,25.6
2024-10-14,Ampara,19.6,26.0
2024-10-15,Ampara,0.3,27.0
2024-10-16,Ampara,2.6,27.4
2024-10-17,Ampara,1.2,27.6
2024-10-18,Ampara,0.6,27.7
2024-10-19,Ampara,2.9,27.4
2024-10-20,Ampara,9.0,26.8
2024-10-21,Ampara,9.3,26.4
2024-10-22,Ampara,13.4,25.9
2024-10-23,Ampara,21.9,26.1
2024-10-24,Ampara,6.0,26.9
2024-10-25,Ampara,10.6,26.9
2024-10-26,Ampara,9.5,26.3
2024-10-27,Ampara,3.2,26.9
2024-10-28,Ampara,8.5,27.2
2024-10-29,Ampara,12.1,26.9
2024-10-30,Ampara,6.1,27.1
2024-10-31,Ampara,9.9,26.3
2024-11-01,Ampara,10.0,25.9
2024-11-02,Ampara,27.5,25.3
2024-11-03,Ampara,12.0,25.7
2024-11-04,Ampara,19.3,25.4
2024-11-05,Ampara,3.3,26.3
2024-11-06,Ampara,0.2,27.2
2024-11-07,Ampara,3.2,27.1
2024-11-08,Ampara,22.7,25.6
2024-11-09,Ampara,3.2,26.2
2024-11-10,Ampara,1.9,26.4
2024-11-11,Ampara,1.4,26.8
2024-11-12,Ampara,14.4,26.5
2024-11-13,Ampara,12.3,26.2
2024-11-14,Ampara,13.8,26.0
2024-11-15,Ampara,19.5,25.8
2024-11-16,Ampara,0.5,26.6
2024-11-17,Ampara,1.4,26.9
2024-11-18,Ampara,9.0,26.7
2024-11-19,Ampara,23.9,25.9
2024-11-20,Ampara,20.2,25.2
2024-11-21,Ampara,21.6,25.6
2024-11-22,Ampara,19.0,25.9
2024-11-23,Ampara,5.3,25.9
2024-11-24,Ampara,42.2,24.0
2024-11-25,Ampara,92.9,23.6
2024-11-26,Ampara,93.9,24.3
2024-11-27,Ampara,17.1,26.2
2024-11-28,Ampara,10.1,25.6
2024-11-29,Ampara,7.0,26.4
2024-11-30,Ampara,1.9,25.8
2024-12-01,Ampara,0.0,26.7
2024-12-02,Ampara,0.0,25.8
2024-12-03,Ampara,0.0,25.6
2024-12-04,Ampara,2.8,26.4
2024-12-05,Ampara,1.9,26.4
2024-12-06,Ampara,0.1,26.5
2024-12-07,Ampara,0.5,26.1
2024-12-08,Ampara,0.3,26.1
2024-12-09,Ampara,0.2,26.3
2024-12-10,Ampara,6.5,25.8
2024-12-11,Ampara,13.1,26.1
2024-12-12,Ampara,22.3,25.5
2024-12-13,Ampara,12.1,25.4
2024-12-14,Ampara,15.9,24.9
2024-12-15,Ampara,0.2,25.8
2024-12-16,Ampara,39.9,24.5
2024-12-17,Ampara,30.4,25.3
2024-12-18,Ampara,3.4,26.5
2024-12-19,Ampara,6.6,26.2
2024-12-20,Ampara,15.6,26.0
2024-12-21,Ampara,3.5,26.0
2024-12-22,Ampara,2.0,26.1
2024-12-23,Ampara,0.0,26.3
2024-12-24,Ampara,0.0,26.2
2024-12-25,Ampara,0.3,25.7
2024-12-26,Ampara,2.4,25.1
2024-12-27,Ampara,10.3,25.0
2024-12-28,Ampara,1.3,25.6
2024-12-29,Ampara,8.9,25.3
2024-12-30,Ampara,16.4,25.1
2024-12-31,Ampara,38.6,24.4
2025-01-01,Ampara,45.5,24.1
2025-01-02,Ampara,5.9,24.9
2025-01-03,Ampara,0.2,25.7
2025-01-04,Ampara,0.0,24.8
2025-01-05,Ampara,0.0,25.3
2025-01-06,Ampara,0.0,24.9
2025-01-07,Ampara,2.3,25.2
2025-01-08,Ampara,2.5,25.0
2025-01-09,Ampara,1.6,25.2
2025-01-10,Ampara,2.4,25.2
2025-01-11,Ampara,44.4,23.9
2025-01-12,Ampara,19.6,24.4
2025-01-13,Ampara,11.0,25.0
2025-01-14,Ampara,28.9,23.9
2025-01-15,Ampara,12.4,24.3
2025-01-16,Ampara,14.9,24.8
2025-01-17,Ampara,1.9,25.2
2025-01-18,Ampara,21.5,24.4
2025-01-19,Ampara,63.4,23.7
2025-01-20,Ampara,6.0,25.2
2025-01-21,Ampara,20.8,25.1
2025-01-22,Ampara,15.0,24.1
2025-01-23,Ampara,2.0,25.2
2025-01-24,Ampara,10.4,25.1
2025-01-25,Ampara,8.7,25.2
2025-01-26,Ampara,3.0,25.4
2025-01-27,Ampara,0.1,24.8
2025-01-28,Ampara,5.1,24.8
2025-01-29,Ampara,9.6,25.1
2025-01-30,Ampara,8.8,24.9
2025-01-31,Ampara,3.3,25.4
2025-02-01,Ampara,1.1,25.9
2025-02-02,Ampara,0.6,25.7
2025-02-03,Ampara,0.1,25.2
2025-02-04,Ampara,0.0,25.3
2025-02-05,Ampara,0.8,25.5
2025-02-06,Ampara,1.2,25.8
2025-02-07,Ampara,0.5,25.7
2025-02-08,Ampara,0.8,25.1
2025-02-09,Ampara,0.4,25.3
2025-02-10,Ampara,0.0,25.6
2025-02-11,Ampara,3.1,25.5
2025-02-12,Ampara,1.6,26.0
2025-02-13,Ampara,0.0,25.5
2025-02-14,Ampara,0.0,25.4
2025-02-15,Ampara,0.0,25.6
2025-02-16,Ampara,0.0,25.5
2025-02-17,Ampara,0.8,26.2
2025-02-18,Ampara,1.4,26.3
2025-02-19,Ampara,1.1,26.4
2025-02-20,Ampara,0.0,26.5
2025-02-21,Ampara,0.7,26.3
2025-02-22,Ampara,0.0,26.8
2025-02-23,Ampara,0.2,26.8
2025-02-24,Ampara,0.7,26.9
2025-02-25,Ampara,9.4,25.9
2025-02-26,Ampara,15.9,25.3
2025-02-27,Ampara,31.0,24.8
2025-02-28,Ampara,55.5,24.7
2025-03-01,Ampara,20.2,25.8
2025-03-02,Ampara,8.6,25.2
2025-03-03,Ampara,3.0,26.4
2025-03-04,Ampara,0.0,26.6
2025-03-05,Ampara,0.0,26.4
2025-03-06,Ampara,0.0,26.0
2025-03-07,Ampara,0.0,26.0
2025-03-08,Ampara,0.0,25.6
2025-03-09,Ampara,0.0,26.0
2025-03-10,Ampara,12.7,25.5
2025-03-11,Ampara,56.0,24.7
2025-03-12,Ampara,0.7,26.3
2025-03-13,Ampara,1.3,26.8
2025-03-14,Ampara,1.1,27.1
2025-03-15,Ampara,1.6,27.5
2025-03-16,Ampara,21.0,25.7
2025-03-17,Ampara,7.2,26.8
2025-03-18,Ampara,2.0,27.2
2025-03-19,Ampara,5.8,26.1
2025-03-20,Ampara,2.2,27.2
2025-03-21,Ampara,0.9,28.0
2025-03-22,Ampara,0.9,28.0
2025-03-23,Ampara,0.5,28.0
2025-03-24,Ampara,5.4,27.4
2025-03-25,Ampara,5.6,27.2
2025-03-26,Ampara,7.7,26.7
2025-03-27,Ampara,6.7,26.2
2025-03-28,Ampara,0.5,27.1
2025-03-29,Ampara,1.2,27.1
2025-03-30,Ampara,1.6,27.0
2025-03-31,Ampara,0.7,27.0
2025-04-01,Ampara,8.8,26.8
2025-04-02,Ampara,12.3,26.3
2025-04-03,Ampara,23.8,26.2
2025-04-04,Ampara,41.3,26.1
2025-04-05,Ampara,5.8,26.6
2025-04-06,Ampara,18.0,26.5
2025-04-07,Ampara,13.3,26.7
2025-04-08,Ampara,9.0,26.8
2025-04-09,Ampara,1.8,27.2
2025-04-10,Ampara,34.7,26.6
2025-04-11,Ampara,0.0,26.7
2025-04-12,Ampara,1.8,27.2
2025-04-13,Ampara,6.9,27.5
2025-04-14,Ampara,7.3,27.3
2025-04-15,Ampara,5.2,27.5
2025-04-16,Ampara,1.8,27.7
2025-04-17,Ampara,0.2,28.3
2025-04-18,Ampara,2.8,27.6
2025-04-19,Ampara,3.3,27.8
2025-04-20,Ampara,2.4,28.1
2025-04-21,Ampara,8.9,27.5
2025-04-22,Ampara,10.1,27.1
2025-04-23,Ampara,7.9,28.0
2025-04-24,Ampara,8.7,27.4
2025-04-25,Ampara,4.4,27.5
2025-04-26,Ampara,5.5,27.2
2025-04-27,Ampara,14.4,26.5
2025-04-28,Ampara,14.4,26.4
2025-04-29,Ampara,11.2,26.5
2025-04-30,Ampara,21.2,26.4
2025-05-01,Ampara,0.1,27.4
2025-05-02,Ampara,13.5,26.8
2025-05-03,Ampara,1.5,27.7
2025-05-04,Ampara,0.9,27.7
2025-05-05,Ampara,9.1,28.1
2025-05-06,Ampara,4.5,27.7
2025-05-07,Ampara,1.0,27.4
2025-05-08,Ampara,0.0,27.7
2025-05-09,Ampara,0.6,28.1
2025-05-10,Ampara,0.5,28.6
2025-05-11,Ampara,1.7,28.7
2025-05-12,Ampara,0.2,28.7
2025-05-13,Ampara,0.0,28.9
2025-05-14,Ampara,7.3,29.1
2025-05-15,Ampara,8.7,28.3
2025-05-16,Ampara,1.7,28.1
2025-05-17,Ampara,9.2,27.2
2025-05-18,Ampara,7.0,27.6
2025-05-19,Ampara,9.1,27.7
2025-05-20,Ampara,0.9,27.8
2025-05-21,Ampara,0.9,28.7
2025-05-22,Ampara,6.5,28.3
2025-05-23,Ampara,0.5,28.9
2025-05-24,Ampara,0.8,28.4
2025-05-25,Ampara,0.0,28.9
2025-05-26,Ampara,0.1,29.3
2025-05-27,Ampara,0.1,28.9
2025-05-28,Ampara,0.0,29.1
2025-05-29,Ampara,0.1,29.3
2025-05-30,Ampara,3.9,28.5
2025-05-31,Ampara,1.0,29.2
2025-06-01,Ampara,1.6,28.8
2025-06-02,Ampara,0.0,29.2
2025-06-03,Ampara,1.3,28.7
2025-06-04,Ampara,0.5,29.4
2025-06-05,Ampara,1.1,28.6
2025-06-06,Ampara,0.0,29.0
2025-06-07,Ampara,0.0,29.1
2025-06-08,Ampara,0.0,28.7
2025-06-09,Ampara,0.1,28.8
2025-06-10,Ampara,8.8,28.6
2025-06-11,Ampara,4.7,28.6
2025-06-12,Ampara,1.2,29.3
2025-06-13,Ampara,0.3,29.4
2025-06-14,Ampara,0.8,28.8
2025-06-15,Ampara,0.0,28.3
2025-06-16,Ampara,1.0,28.6
2025-06-17,Ampara,0.1,28.4
2025-06-18,Ampara,1.1,28.9
2025-06-19,Ampara,3.1,29.1
2025-06-20,Ampara,1.7,28.7
2025-06-21,Ampara,1.0,29.0
2025-06-22,Ampara,0.9,29.2
2025-06-23,Ampara,0.1,29.6
2025-06-24,Ampara,0.0,29.3
2025-06-25,Ampara,0.1,29.4
2025-06-26,Ampara,1.9,29.2
2025-06-27,Ampara,0.3,29.2
2025-06-28,Ampara,0.2,28.9
2025-06-29,Ampara,0.0,29.1
2025-06-30,Ampara,0.8,29.1
2025-07-01,Ampara,0.0,29.3
2025-07-02,Ampara,0.0,29.9
2025-07-03,Ampara,0.9,29.3
2025-07-04,Ampara,0.1,30.3
2025-07-05,Ampara,0.6,30.4
2025-07-06,Ampara,0.6,30.1
2025-07-07,Ampara,0.3,29.9
2025-07-08,Ampara,0.0,29.8
2025-07-09,Ampara,0.6,29.6
2025-07-10,Ampara,0.5,29.2
2025-07-11,Ampara,1.0,29.6
2025-07-12,Ampara,0.4,30.0
2025-07-13,Ampara,0.1,30.6
2025-07-14,Ampara,0.0,30.2
2025-07-15,Ampara,2.8,29.9
2025-07-16,Ampara,11.1,29.3
2025-07-17,Ampara,0.1,29.6
2025-07-18,Ampara,0.2,29.8
2025-07-19,Ampara,0.0,29.2
2025-07-20,Ampara,0.7,28.6
2025-07-21,Ampara,2.7,27.8
2025-07-22,Ampara,1.3,28.4
2025-07-23,Ampara,0.2,29.1
2025-07-24,Ampara,0.0,29.6
2025-07-25,Ampara,3.4,28.9
2025-07-26,Ampara,0.8,29.2
2025-07-27,Ampara,0.9,30.8
2025-07-28,Ampara,2.0,30.0
2025-07-29,Ampara,0.9,30.2
2025-07-30,Ampara,0.7,30.3
2025-07-31,Ampara,0.4,30.1
2025-08-01,Ampara,10.3,28.3
2025-08-02,Ampara,3.7,28.1
2025-08-03,Ampara,11.6,26.5
2025-08-04,Ampara,3.8,27.7
2025-08-05,Ampara,1.7,27.8
2025-08-06,Ampara,2.4,27.9
2025-08-07,Ampara,0.0,28.5
2025-08-08,Ampara,2.0,28.4
2025-08-09,Ampara,0.0,28.7
2025-08-10,Ampara,0.0,29.4
2025-08-11,Ampara,1.1,28.7
2025-08-12,Ampara,0.0,28.8
2025-08-13,Ampara,0.7,28.8
2025-08-14,Ampara,0.0,29.6
2025-08-15,Ampara,0.1,29.4
2025-08-16,Ampara,0.0,29.5
2025-08-17,Ampara,0.4,29.7
2025-08-18,Ampara,0.0,30.2
2025-08-19,Ampara,0.0,30.0
2025-08-20,Ampara,0.0,29.3
2025-08-21,Ampara,0.3,29.5
2025-08-22,Ampara,0.0,29.6
2025-08-23,Ampara,5.2,29.1
2025-08-24,Ampara,0.8,29.6
2025-08-25,Ampara,0.4,29.3
2025-08-26,Ampara,0.3,29.5
2025-08-27,Ampara,0.3,29.3
2025-08-28,Ampara,0.1,30.3
2025-08-29,Ampara,1.0,30.8
2025-08-30,Ampara,1.5,30.9
2025-08-31,Ampara,3.4,31.1
2025-09-01,Ampara,0.7,30.3
2025-09-02,Ampara,0.1,30.8
2025-09-03,Ampara,0.6,30.7
2025-09-04,Ampara,0.6,30.4
2025-09-05,Ampara,0.7,30.1
2025-09-06,Ampara,21.0,28.8
2025-09-07,Ampara,0.6,28.9
2025-09-08,Ampara,8.0,28.3
2025-09-09,Ampara,2.4,28.6
2025-09-10,Ampara,11.9,28.1
2025-09-11,Ampara,1.9,28.6
2025-09-12,Ampara,0.9,28.6
2025-09-13,Ampara,0.1,29.2
2025-09-14,Ampara,1.4,28.7
2025-09-15,Ampara,2.8,28.9
2025-09-16,Ampara,12.7,28.0
2025-09-17,Ampara,5.3,28.2
2025-09-18,Ampara,8.6,28.0
2025-09-19,Ampara,2.6,28.0
2025-09-20,Ampara,0.1,28.8
2025-09-21,Ampara,1.5,28.5
2025-09-22,Ampara,0.8,29.1
2025-09-23,Ampara,0.1,29.4
2025-09-24,Ampara,6.2,28.5
2025-09-25,Ampara,10.9,28.3
2025-09-26,Ampara,1.7,28.2
2025-09-27,Ampara,0.0,29.6
2025-09-28,Ampara,0.0,29.9
2025-09-29,Ampara,0.5,29.6
2025-09-30,Ampara,0.3,30.1
2025-10-01,Ampara,0.2,30.6
2025-10-02,Ampara,0.4,29.9
2025-10-03,Ampara,6.9,29.2
2025-10-04,Ampara,35.9,27.5
2025-10-05,Ampara,8.9,27.1
2025-10-06,Ampara,7.8,27.0
2025-10-07,Ampara,0.4,27.9
2025-10-08,Ampara,4.0,27.2
2025-10-09,Ampara,8.1,27.6
2025-10-10,Ampara,8.7,27.1
2025-10-11,Ampara,0.4,27.6
2025-10-12,Ampara,0.7,27.9
2025-10-13,Ampara,3.1,27.3
2025-10-14,Ampara,1.4,27.9
2025-10-15,Ampara,17.2,26.9
2025-10-16,Ampara,5.3,27.3
2025-10-17,Ampara,26.3,27.1
2025-10-18,Ampara,18.3,26.4
2025-10-19,Ampara,43.2,26.3
2025-10-20,Ampara,36.5,25.1
2025-10-21,Ampara,12.6,26.0
2025-10-22,Ampara,2.5,27.0
2025-10-23,Ampara,0.8,27.0
2025-10-24,Ampara,5.3,27.0
2025-10-25,Ampara,2.6,27.3
2025-10-26,Ampara,0.0,27.1
2025-10-27,Ampara,0.0,27.9
2025-10-28,Ampara,0.0,27.9
